senator,party,sex,trade_date,owner,ticker,type,trade_amount_max,trade_amount_min,buy_one_year_change,one_mo_vtsax_change,one_year_vtsax_change,buy_compare_one_year,one_month_sell,one_month_sell_compare,weight
Pat Roberts,0,1,01Sep2020,Spouse,TSLA,Sale,100000,50000,,-0.054777216,,,-0.117840227,-0.063063011,9.3800001
Ron Wyden,1,1,01Sep2020,Spouse,AMZN,Purchase,50000,15000,,-0.054777216,,,,,4.0599999
Patrick Toomey,0,1,28Aug2020,Child,TSLA,Purchase,15000,1000,,-0.059789522,,,,,1
Rick Scott,0,1,27Aug2020,Spouse,--,Purchase,15000,1000,,-0.068933395,,,,,1
Rick Scott,0,1,27Aug2020,Spouse,--,Purchase,15000,1000,,-0.068933395,,,,,1
Ron Wyden,1,1,27Aug2020,Spouse,AAPL,Purchase,100000,50000,,-0.068933395,,,,,9.3800001
Ron Wyden,1,1,27Aug2020,Spouse,AMWD,Sale,15000,1000,,-0.068933395,,,-0.140201927,-0.071268532,1
Patrick Toomey,0,1,27Aug2020,Child,AAPL,Purchase,15000,1000,,-0.068933395,,,,,1
Michael Bennet,1,1,27Aug2020,Self,--,Purchase,15000,1000,,-0.068933395,,,,,1
Thomas Carper,1,1,27Aug2020,Spouse,--,Sale,50000,15000,,-0.068933395,,,,,4.0599999
Pat Roberts,0,1,27Aug2020,Spouse,AAPL,Sale,100000,50000,,-0.068933395,,,-0.134309255,-0.06537586,9.3800001
Pat Roberts,0,1,27Aug2020,Spouse,AAPL,Sale,100000,50000,,-0.068933395,,,-0.134309255,-0.06537586,9.3800001
Rick Scott,0,1,26Aug2020,Spouse,--,Purchase,1000000,500000,,-0.065009337,,,,,31.25
Rick Scott,0,1,26Aug2020,Spouse,--,Purchase,500000,250000,,-0.065009337,,,,,31.25
Ron Wyden,1,1,26Aug2020,Spouse,IRBT,Purchase,15000,1000,,-0.065009337,,,,,1
Ron Wyden,1,1,25Aug2020,Spouse,UPS,Purchase,100000,50000,,-0.032748262,,,,,9.3800001
Ron Wyden,1,1,25Aug2020,Spouse,FDX,Purchase,50000,15000,,-0.032748262,,,,,4.0599999
Ron Wyden,1,1,24Aug2020,Spouse,,Purchase,100000,50000,,-0.038775269,,,,,9.3800001
Ron Wyden,1,1,24Aug2020,Spouse,SQ,Purchase,50000,15000,,-0.038775269,,,,,4.0599999
Ron Wyden,1,1,24Aug2020,Spouse,KR,Sale,100000,50000,,-0.038775269,,,-0.072102052,-0.033326783,9.3800001
Ron Wyden,1,1,24Aug2020,Spouse,CLX,Sale,15000,1000,,-0.038775269,,,-0.065432707,-0.026657438,1
Ron Wyden,1,1,24Aug2020,Spouse,AMWD,Purchase,15000,1000,,-0.038775269,,,,,1
Jerry Moran,0,1,21Aug2020,Spouse,WFC,Sale,15000,1000,,-0.01778043,,,0.063028765,0.080809194,1
Jerry Moran,0,1,21Aug2020,Spouse,DIS,Sale,15000,1000,,-0.01778043,,,0.009337728,0.027118157,1
Jerry Moran,0,1,21Aug2020,Spouse,,Sale,15000,1000,,-0.01778043,,,,,1
Jerry Moran,0,1,21Aug2020,Spouse,TXN,Sale,15000,1000,,-0.01778043,,,-0.01190052,0.005879909,1
Jerry Moran,0,1,21Aug2020,Spouse,JPM,Sale,15000,1000,,-0.01778043,,,0.010583642,0.028364071,1
Jerry Moran,0,1,21Aug2020,Spouse,KO,Sale,15000,1000,,-0.01778043,,,0.067047377,0.084827807,1
Jerry Moran,0,1,21Aug2020,Spouse,AAPL,Sale,15000,1000,,-0.01778043,,,-0.14095039,-0.12316996,1
Jerry Moran,0,1,21Aug2020,Spouse,ALL,Sale,15000,1000,,-0.01778043,,,-0.033971849,-0.016191419,1
Jerry Moran,0,1,21Aug2020,Spouse,ABBV,Sale,15000,1000,,-0.01778043,,,-0.050073793,-0.032293363,1
Jerry Moran,0,1,21Aug2020,Spouse,KR,Purchase,15000,1000,,-0.01778043,,,,,1
Jerry Moran,0,1,21Aug2020,Spouse,CVX,Purchase,15000,1000,,-0.01778043,,,,,1
Jerry Moran,0,1,21Aug2020,Spouse,BRK-B,Purchase,15000,1000,,-0.01778043,,,,,1
Jerry Moran,0,1,21Aug2020,Self,WFC,Sale,15000,1000,,-0.01778043,,,0.063028765,0.080809194,1
Jerry Moran,0,1,21Aug2020,Self,DIS,Sale,15000,1000,,-0.01778043,,,0.009337728,0.027118157,1
Jerry Moran,0,1,21Aug2020,Self,,Sale,15000,1000,,-0.01778043,,,,,1
Jerry Moran,0,1,21Aug2020,Self,TXN,Sale,15000,1000,,-0.01778043,,,-0.01190052,0.005879909,1
Jerry Moran,0,1,21Aug2020,Self,RDS-B,Sale,15000,1000,,-0.01778043,,,,,1
Jerry Moran,0,1,21Aug2020,Self,OXY,Sale,15000,1000,,-0.01778043,,,-0.114741641,-0.096961212,1
Jerry Moran,0,1,21Aug2020,Self,MPC,Sale,15000,1000,,-0.01778043,,,-0.088135593,-0.070355164,1
Jerry Moran,0,1,21Aug2020,Self,JPM,Sale,15000,1000,,-0.01778043,,,0.010583642,0.028364071,1
Jerry Moran,0,1,21Aug2020,Self,COST,Sale,15000,1000,,-0.01778043,,,-0.025100839,-0.007320409,1
Jerry Moran,0,1,21Aug2020,Self,KO,Sale,15000,1000,,-0.01778043,,,0.067047377,0.084827807,1
Jerry Moran,0,1,21Aug2020,Self,BRK-B,Sale,15000,1000,,-0.01778043,,,,,1
Jerry Moran,0,1,21Aug2020,Self,AAPL,Sale,15000,1000,,-0.01778043,,,-0.14095039,-0.12316996,1
Jerry Moran,0,1,21Aug2020,Self,ALL,Sale,15000,1000,,-0.01778043,,,-0.033971849,-0.016191419,1
Jerry Moran,0,1,21Aug2020,Self,ABBV,Sale,15000,1000,,-0.01778043,,,-0.050073793,-0.032293363,1
Jerry Moran,0,1,21Aug2020,Self,KR,Purchase,15000,1000,,-0.01778043,,,,,1
Jerry Moran,0,1,21Aug2020,Self,USB,Purchase,15000,1000,,-0.01778043,,,,,1
Jerry Moran,0,1,21Aug2020,Self,JNJ,Purchase,15000,1000,,-0.01778043,,,,,1
Jerry Moran,0,1,21Aug2020,Self,INTC,Purchase,15000,1000,,-0.01778043,,,,,1
Jerry Moran,0,1,21Aug2020,Self,GILD,Purchase,15000,1000,,-0.01778043,,,,,1
Jerry Moran,0,1,21Aug2020,Self,CVS,Purchase,15000,1000,,-0.01778043,,,,,1
Jerry Moran,0,1,21Aug2020,Self,CVX,Purchase,15000,1000,,-0.01778043,,,,,1
Jerry Moran,0,1,21Aug2020,Self,BAC,Purchase,15000,1000,,-0.01778043,,,,,1
Thomas Carper,1,1,21Aug2020,Spouse,LDP,Purchase,15000,1000,,-0.01778043,,,,,1
Thomas Carper,1,1,21Aug2020,Spouse,GBIL,Sale,15000,1000,,-0.01778043,,,-0.000149335,0.017631094,1
Thomas Carper,1,1,21Aug2020,Spouse,TCEHY,Sale,15000,1000,,-0.01778043,,,-0.036376707,-0.018596278,1
Thomas Carper,1,1,21Aug2020,Spouse,ARE,Sale,15000,1000,,-0.01778043,,,-0.066436229,-0.0486558,1
Thomas Carper,1,1,21Aug2020,Spouse,CONE,Sale,15000,1000,,-0.01778043,,,-0.116909976,-0.099129546,1
Ron Wyden,1,1,21Aug2020,Spouse,NVDA,Purchase,100000,50000,,-0.01778043,,,,,9.3800001
Ron Wyden,1,1,21Aug2020,Spouse,UPS,Purchase,100000,50000,,-0.01778043,,,,,9.3800001
Ron Wyden,1,1,21Aug2020,Spouse,FDX,Purchase,50000,15000,,-0.01778043,,,,,4.0599999
Ron Wyden,1,1,21Aug2020,Spouse,SQ,Purchase,50000,15000,,-0.01778043,,,,,4.0599999
Ron Wyden,1,1,21Aug2020,Spouse,,Sale,100000,50000,,-0.01778043,,,,,9.3800001
Ron Wyden,1,1,21Aug2020,Spouse,XOM,Sale,50000,15000,,-0.01778043,,,-0.093148013,-0.075367583,4.0599999
John Boozman,0,1,21Aug2020,,,,,,,-0.01778043,,,,,
Ron Wyden,1,1,20Aug2020,Child,NFLX,Purchase,15000,1000,,-0.006219352,,,,,1
Ron Wyden,1,1,20Aug2020,Child,NFLX,Purchase,15000,1000,,-0.006219352,,,,,1
Ron Wyden,1,1,20Aug2020,Child,NFLX,Purchase,15000,1000,,-0.006219352,,,,,1
William Cassidy,0,1,19Aug2020,Spouse,SBUX,Sale,15000,1000,,0.00539892,,,0.138477393,0.133078473,1
William Cassidy,0,1,19Aug2020,Spouse,MSFT,Sale,15000,1000,,0.00539892,,,-0.022174535,-0.027573455,1
William Cassidy,0,1,19Aug2020,Spouse,LOW,Sale,15000,1000,,0.00539892,,,0.053260045,0.047861125,1
William Cassidy,0,1,19Aug2020,Spouse,IBM,Sale,15000,1000,,0.00539892,,,0.003068475,-0.002330445,1
William Cassidy,0,1,19Aug2020,Spouse,DIS,Sale,15000,1000,,0.00539892,,,0.033810754,0.028411833,1
William Cassidy,0,1,19Aug2020,Spouse,CMCSA,Sale,15000,1000,,0.00539892,,,0.08056325,0.07516433,1
William Cassidy,0,1,19Aug2020,Spouse,CSCO,Sale,15000,1000,,0.00539892,,,-0.034631001,-0.040029921,1
William Cassidy,0,1,19Aug2020,Spouse,AAPL,Sale,15000,1000,,0.00539892,,,-0.03091848,-0.0363174,1
Pat Roberts,0,1,19Aug2020,Spouse,WMT,Purchase,15000,1000,,0.00539892,,,,,1
Ron Wyden,1,1,19Aug2020,Spouse,UPS,Purchase,100000,50000,,0.00539892,,,,,9.3800001
Ron Wyden,1,1,19Aug2020,Spouse,NVDA,Purchase,50000,15000,,0.00539892,,,,,4.0599999
Ron Wyden,1,1,19Aug2020,Spouse,KR,Purchase,50000,15000,,0.00539892,,,,,4.0599999
Ron Wyden,1,1,19Aug2020,Spouse,FDX,Purchase,50000,15000,,0.00539892,,,,,4.0599999
Angus King,,1,18Aug2020,Spouse,VZ,Purchase,15000,1000,,0.004540024,,,,,1
Angus King,,1,18Aug2020,Spouse,SLB,Sale,15000,1000,,0.004540024,,,-0.079413252,-0.083953276,1
Angus King,,1,18Aug2020,Spouse,XOM,Sale,15000,1000,,0.004540024,,,-0.145180297,-0.149720321,1
Angus King,,1,18Aug2020,Spouse,COP,Sale,15000,1000,,0.004540024,,,-0.161914208,-0.166454232,1
Pat Roberts,0,1,18Aug2020,Spouse,GOLD,Purchase,15000,1000,,0.004540024,,,,,1
Pat Roberts,0,1,18Aug2020,Spouse,BBY,Purchase,15000,1000,,0.004540024,,,,,1
Pat Roberts,0,1,18Aug2020,Spouse,GLD,Purchase,50000,15000,,0.004540024,,,,,4.0599999
Ron Wyden,1,1,18Aug2020,Spouse,LOW,Purchase,50000,15000,,0.004540024,,,,,4.0599999
Ron Wyden,1,1,18Aug2020,Spouse,DHI,Purchase,50000,15000,,0.004540024,,,,,4.0599999
Patrick Toomey,0,1,17Aug2020,Joint,--,Purchase,15000,1000,,0.000478698,,,,,1
Pat Roberts,0,1,17Aug2020,Spouse,NVAX,Purchase,15000,1000,,0.000478698,,,,,1
Ron Wyden,1,1,17Aug2020,Spouse,UPS,Purchase,100000,50000,,0.000478698,,,,,9.3800001
Ron Wyden,1,1,14Aug2020,Spouse,UPS,Purchase,50000,15000,,-0.010817308,,,,,4.0599999
Ron Wyden,1,1,14Aug2020,Spouse,PSA,Purchase,50000,15000,,-0.010817308,,,,,4.0599999
Ron Wyden,1,1,14Aug2020,Spouse,FDX,Purchase,50000,15000,,-0.010817308,,,,,4.0599999
Thomas Carper,1,1,13Aug2020,Spouse,GLD,Sale,15000,1000,,-0.011052379,,,-0.004745541,0.006306838,1
Ron Wyden,1,1,11Aug2020,Spouse,,Purchase,50000,15000,,-0.002068127,,,,,4.0599999
Ron Wyden,1,1,11Aug2020,Spouse,DHI,Purchase,100000,50000,,-0.002068127,,,,,9.3800001
John Boozman,0,1,11Aug2020,,,,,,,-0.002068127,,,,,
Thomas Carper,1,1,07Aug2020,Spouse,KWEB,Sale,15000,1000,,0.021168501,,,0.026792286,0.005623785,1
Ron Wyden,1,1,07Aug2020,Spouse,AAPL,Purchase,100000,50000,,0.021168501,,,,,9.3800001
Thomas Carper,1,1,06Aug2020,Spouse,LDP,Purchase,15000,1000,,0.030875409,,,,,1
Thomas Carper,1,1,06Aug2020,Spouse,LUBFX,Sale,15000,1000,,0.030875409,,,0,-0.030875409,1
Thomas Carper,1,1,06Aug2020,Spouse,GBIL,Sale,15000,1000,,0.030875409,,,0.0000995619,-0.030775847,1
Pat Roberts,0,1,05Aug2020,Spouse,BA,Purchase,50000,15000,,0.074105622,,,,,4.0599999
Ron Wyden,1,1,05Aug2020,Spouse,WDAY,Purchase,15000,1000,,0.074105622,,,,,1
Ron Wyden,1,1,05Aug2020,Spouse,PSA,Purchase,50000,15000,,0.074105622,,,,,4.0599999
Ron Wyden,1,1,05Aug2020,Spouse,KR,Purchase,15000,1000,,0.074105622,,,,,1
Ron Wyden,1,1,05Aug2020,Spouse,DHI,Purchase,15000,1000,,0.074105622,,,,,1
Ron Wyden,1,1,05Aug2020,Spouse,COUP,Purchase,50000,15000,,0.074105622,,,,,4.0599999
Ron Wyden,1,1,05Aug2020,Spouse,CLX,Purchase,15000,1000,,0.074105622,,,,,1
Ron Wyden,1,1,05Aug2020,Spouse,BYND,Purchase,50000,15000,,0.074105622,,,,,4.0599999
Ron Wyden,1,1,04Aug2020,Spouse,PSA,Purchase,100000,50000,,0.067549344,,,,,9.3800001
Ron Wyden,1,1,04Aug2020,Spouse,MTCH,Purchase,15000,1000,,0.067549344,,,,,1
Ron Wyden,1,1,04Aug2020,Spouse,KR,Purchase,15000,1000,,0.067549344,,,,,1
Ron Wyden,1,1,04Aug2020,Spouse,KLAC,Purchase,50000,15000,,0.067549344,,,,,4.0599999
Ron Wyden,1,1,04Aug2020,Spouse,DIS,Purchase,50000,15000,,0.067549344,,,,,4.0599999
Pat Roberts,0,1,03Aug2020,Spouse,TSLA,Purchase,100000,50000,,0.06250769,,,,,9.3800001
Pat Roberts,0,1,03Aug2020,Spouse,AAPL,Purchase,100000,50000,,0.06250769,,,,,9.3800001
Ron Wyden,1,1,03Aug2020,Spouse,MAR,Sale,250000,100000,,0.06250769,,,0.232159962,0.169652271,21.879999
Ron Wyden,1,1,03Aug2020,Spouse,VAC,Sale,50000,15000,,0.06250769,,,0.143495591,0.080987901,4.0599999
Ron Wyden,1,1,03Aug2020,Spouse,INTC,Sale,50000,15000,,0.06250769,,,0.054865424,-0.007642266,4.0599999
Pat Roberts,0,1,31Jul2020,Spouse,AAPL,Sale,100000,50000,,0.073228249,,,0.174548278,0.101320029,9.3800001
Ron Wyden,1,1,31Jul2020,Spouse,MSFT,Purchase,100000,50000,,0.073228249,,,,,9.3800001
Christopher Coons,1,1,31Jul2020,Child,--,Sale,100000,50000,,0.073228249,,,,,9.3800001
Christopher Coons,1,1,31Jul2020,Child,--,Sale,100000,50000,,0.073228249,,,,,9.3800001
Christopher Coons,1,1,31Jul2020,Child,--,Sale,100000,50000,,0.073228249,,,,,9.3800001
Pat Roberts,0,1,31Jul2020,Spouse,AAL,Sale,50000,15000,,0.073228249,,,0.222122302,0.148894053,4.0599999
Ron Wyden,1,1,30Jul2020,Spouse,OSK,Purchase,50000,15000,,0.071892162,,,,,4.0599999
Ron Wyden,1,1,30Jul2020,Spouse,NVDA,Purchase,100000,50000,,0.071892162,,,,,9.3800001
Ron Wyden,1,1,30Jul2020,Spouse,BYND,Purchase,50000,15000,,0.071892162,,,,,4.0599999
Thomas Carper,1,1,28Jul2020,Spouse,SIL,Sale,15000,1000,,0.070761857,,,-0.05869212,-0.129453977,1
Ron Wyden,1,1,28Jul2020,Spouse,DHI,Purchase,50000,15000,,0.070761857,,,,,4.0599999
Pat Roberts,0,1,27Jul2020,Spouse,BA,Purchase,15000,1000,,0.059361302,,,,,1
Ron Wyden,1,1,27Jul2020,Spouse,GOOG,Purchase,50000,15000,,0.059361302,,,,,4.0599999
Ron Wyden,1,1,27Jul2020,Spouse,FB,Purchase,50000,15000,,0.059361302,,,,,4.0599999
Ron Wyden,1,1,27Jul2020,Spouse,IRBT,Purchase,50000,15000,,0.059361302,,,,,4.0599999
Ron Wyden,1,1,27Jul2020,Spouse,NVDA,Purchase,50000,15000,,0.059361302,,,,,4.0599999
Ron Wyden,1,1,23Jul2020,Spouse,MSFT,Purchase,250000,100000,,0.048138398,,,,,21.879999
Kelly Loeffler,0,0,22Jul2020,Spouse,ICE,Sale,25000000,5000000,,0.032965671,,,0.077763898,0.044798226,31.25
Patrick Toomey,0,1,20Jul2020,Child,NKLA,Sale,15000,1000,,0.043456543,,,0.133159948,0.089703405,1
Ron Wyden,1,1,20Jul2020,Spouse,AAPL,Purchase,50000,15000,,0.043456543,,,,,4.0599999
Ron Wyden,1,1,20Jul2020,Spouse,OSK,Purchase,50000,15000,,0.043456543,,,,,4.0599999
Rick Scott,0,1,15Jul2020,Spouse,--,Purchase,1000000,500000,,0.048716012,,,,,31.25
William Cassidy,0,1,15Jul2020,Spouse,TROW,Sale,15000,1000,,0.048716012,,,0.048387097,-0.000328915,1
William Cassidy,0,1,15Jul2020,Spouse,PLD,Purchase,15000,1000,,0.048716012,,,,,1
Pat Roberts,0,1,15Jul2020,Spouse,NFLX,Purchase,15000,1000,,0.048716012,,,,,1
Ron Wyden,1,1,15Jul2020,Spouse,AAPL,Purchase,50000,15000,,0.048716012,,,,,4.0599999
James Inhofe,0,1,15Jul2020,Self,AAPL,Sale,50000,15000,,0.048716012,,,0.156408289,0.107692276,4.0599999
James Inhofe,0,1,15Jul2020,Self,AMZN,Sale,50000,15000,,0.048716012,,,0.050972624,0.002256612,4.0599999
Pat Roberts,0,1,13Jul2020,Spouse,NFLX,Purchase,15000,1000,,0.069851517,,,,,1
Ron Wyden,1,1,13Jul2020,Spouse,AAPL,Purchase,50000,15000,,0.069851517,,,,,4.0599999
Ron Wyden,1,1,13Jul2020,Spouse,CAT,Sale,100000,50000,,0.069851517,,,0.087692426,0.017840908,9.3800001
Ron Wyden,1,1,13Jul2020,Spouse,COST,Purchase,50000,15000,,0.069851517,,,,,4.0599999
Ron Wyden,1,1,13Jul2020,Spouse,,Purchase,15000,1000,,0.069851517,,,,,1
Ron Wyden,1,1,13Jul2020,Spouse,OSK,Purchase,100000,50000,,0.069851517,,,,,9.3800001
Patrick Toomey,0,1,09Jul2020,Child,NKLA,Purchase,15000,1000,,0.065677419,,,,,1
Thomas Carper,1,1,09Jul2020,Spouse,,Purchase,15000,1000,,0.065677419,,,,,1
Thomas Carper,1,1,09Jul2020,Spouse,QCOM,Sale,15000,1000,,0.065677419,,,0.190991957,0.125314538,1
Thomas Carper,1,1,09Jul2020,Spouse,RMD,Sale,15000,1000,,0.065677419,,,-0.093809696,-0.159487115,1
Thomas Carper,1,1,09Jul2020,Spouse,OHI,Sale,15000,1000,,0.065677419,,,0.082508251,0.016830831,1
Thomas Carper,1,1,09Jul2020,Spouse,ARCC,Sale,15000,1000,,0.065677419,,,0.055072464,-0.010604956,1
Thomas Carper,1,1,09Jul2020,Spouse,LMT,Purchase,15000,1000,,0.065677419,,,,,1
Thomas Carper,1,1,09Jul2020,Spouse,WIW,Purchase,15000,1000,,0.065677419,,,,,1
Thomas Carper,1,1,09Jul2020,Spouse,FXI,Sale,15000,1000,,0.065677419,,,-0.052410438,-0.118087857,1
Thomas Carper,1,1,09Jul2020,Spouse,NVDA,Sale,15000,1000,,0.065677419,,,0.078646874,0.012969455,1
Thomas Carper,1,1,09Jul2020,Spouse,AXS,Purchase,15000,1000,,0.065677419,,,,,1
Thomas Carper,1,1,09Jul2020,Spouse,MPW,Sale,15000,1000,,0.065677419,,,0.094392004,0.028714585,1
Thomas Carper,1,1,09Jul2020,Spouse,GLAD,Sale,15000,1000,,0.065677419,,,0.103676471,0.037999051,1
Thomas Carper,1,1,09Jul2020,Spouse,MANT,Purchase,15000,1000,,0.065677419,,,,,1
Thomas Carper,1,1,09Jul2020,Spouse,SWKS,Sale,15000,1000,,0.065677419,,,0.115572968,0.049895548,1
Thomas Carper,1,1,09Jul2020,Spouse,HASI,Sale,15000,1000,,0.065677419,,,0.242485647,0.176808227,1
Thomas Carper,1,1,09Jul2020,Spouse,SRVR,Purchase,15000,1000,,0.065677419,,,,,1
Thomas Carper,1,1,09Jul2020,Spouse,MBXIX,Sale,15000,1000,,0.065677419,,,0.052348512,-0.013328907,1
Thomas Carper,1,1,09Jul2020,Spouse,ABBV,Sale,15000,1000,,0.065677419,,,-0.054829487,-0.120506907,1
Thomas Carper,1,1,09Jul2020,Spouse,FEMS,Sale,15000,1000,,0.065677419,,,0.005107832,-0.060569587,1
Thomas Carper,1,1,09Jul2020,Spouse,RTH,Purchase,15000,1000,,0.065677419,,,,,1
Thomas Carper,1,1,09Jul2020,Spouse,PTLC,Purchase,15000,1000,,0.065677419,,,,,1
Thomas Carper,1,1,09Jul2020,Spouse,PTMC,Purchase,15000,1000,,0.065677419,,,,,1
Thomas Carper,1,1,09Jul2020,Spouse,LMRK,Purchase,15000,1000,,0.065677419,,,,,1
Thomas Carper,1,1,09Jul2020,Spouse,AY,Purchase,15000,1000,,0.065677419,,,,,1
Thomas Carper,1,1,09Jul2020,Spouse,GBIL,Purchase,15000,1000,,0.065677419,,,,,1
Thomas Carper,1,1,09Jul2020,Spouse,IRM,Purchase,15000,1000,,0.065677419,,,,,1
Thomas Carper,1,1,09Jul2020,Spouse,LHX,Purchase,15000,1000,,0.065677419,,,,,1
Thomas Carper,1,1,09Jul2020,Spouse,APO,Sale,15000,1000,,0.065677419,,,-0.026452906,-0.092130325,1
Thomas Carper,1,1,09Jul2020,Spouse,AAPL,Sale,15000,1000,,0.065677419,,,0.190421446,0.124744027,1
Thomas Carper,1,1,09Jul2020,Spouse,PFE,Purchase,15000,1000,,0.065677419,,,,,1
Thomas Carper,1,1,09Jul2020,Spouse,TSN,Sale,15000,1000,,0.065677419,,,0.123785534,0.058108115,1
Thomas Carper,1,1,08Jul2020,Spouse,TCEHY,Sale,15000,1000,,0.054130323,,,0.022005925,-0.032124399,1
Patrick Toomey,0,1,07Jul2020,Child,TSLA,Sale,15000,1000,,0.055102833,,,0.069891932,0.014789099,1
Patrick Toomey,0,1,07Jul2020,Child,TSLA,Purchase,15000,1000,,0.055102833,,,,,1
Pat Roberts,0,1,07Jul2020,Spouse,AAL,Sale,15000,1000,,0.055102833,,,-0.036943745,-0.092046578,1
Thomas Carper,1,1,07Jul2020,Spouse,WIW,Purchase,15000,1000,,0.055102833,,,,,1
Thomas Carper,1,1,07Jul2020,Spouse,FXI,Sale,15000,1000,,0.055102833,,,-0.029245069,-0.084347902,1
Thomas Carper,1,1,07Jul2020,Spouse,MBXIX,Sale,15000,1000,,0.055102833,,,0.051024075,-0.004078758,1
Thomas Carper,1,1,07Jul2020,Spouse,DLS,Sale,15000,1000,,0.055102833,,,0.032217871,-0.022884962,1
Thomas Carper,1,1,07Jul2020,Spouse,FDN,Sale,15000,1000,,0.055102833,,,0.042875582,-0.012227251,1
Thomas Carper,1,1,07Jul2020,Spouse,FEMS,Sale,15000,1000,,0.055102833,,,0.020103389,-0.034999444,1
Thomas Carper,1,1,07Jul2020,Spouse,GDXJ,Sale,15000,1000,,0.055102833,,,0.221384377,0.166281545,1
Thomas Carper,1,1,07Jul2020,Spouse,RTH,Purchase,15000,1000,,0.055102833,,,,,1
Thomas Carper,1,1,07Jul2020,Spouse,LUBFX,Purchase,15000,1000,,0.055102833,,,,,1
Thomas Carper,1,1,07Jul2020,Spouse,SIL,Purchase,15000,1000,,0.055102833,,,,,1
Thomas Carper,1,1,07Jul2020,Spouse,GBIL,Purchase,15000,1000,,0.055102833,,,,,1
Thomas Carper,1,1,07Jul2020,Spouse,NXTG,Purchase,15000,1000,,0.055102833,,,,,1
Thomas Carper,1,1,07Jul2020,Spouse,FIMKX,Purchase,15000,1000,,0.055102833,,,,,1
Thomas Carper,1,1,07Jul2020,Spouse,FCPIX,Purchase,15000,1000,,0.055102833,,,,,1
Ron Wyden,1,1,07Jul2020,Spouse,TRIP,Sale,100000,50000,,0.055102833,,,0.12,0.064897167,9.3800001
Pat Roberts,0,1,06Jul2020,Spouse,TGT,Sale,15000,1000,,0.039657157,,,0.072123449,0.032466291,1
Ron Wyden,1,1,06Jul2020,Spouse,STX,Purchase,100000,50000,,0.039657157,,,,,9.3800001
Ron Wyden,1,1,06Jul2020,Spouse,AMZN,Purchase,50000,15000,,0.039657157,,,,,4.0599999
Ron Wyden,1,1,06Jul2020,Spouse,AAPL,Purchase,100000,50000,,0.039657157,,,,,9.3800001
Ron Wyden,1,1,06Jul2020,Spouse,KLAC,Purchase,50000,15000,,0.039657157,,,,,4.0599999
Ron Wyden,1,1,06Jul2020,Spouse,MSFT,Purchase,50000,15000,,0.039657157,,,,,4.0599999
Ron Wyden,1,1,06Jul2020,Spouse,NVDA,Purchase,50000,15000,,0.039657157,,,,,4.0599999
Pat Roberts,0,1,02Jul2020,Spouse,NOC,Purchase,50000,15000,,0.040789816,,,,,4.0599999
Pat Roberts,0,1,02Jul2020,Spouse,AAL,Sale,15000,1000,,0.040789816,,,-0.1056,-0.146389816,1
Pat Roberts,0,1,02Jul2020,Spouse,BA,Purchase,15000,1000,,0.040789816,,,,,1
Pat Roberts,0,1,02Jul2020,Spouse,MA,Sale,100000,50000,,0.040789816,,,0.02175782,-0.019031995,9.3800001
Pat Roberts,0,1,02Jul2020,Spouse,BABA,Sale,50000,15000,,0.040789816,,,0.130322004,0.089532188,4.0599999
Pat Roberts,0,1,02Jul2020,Spouse,WMT,Sale,15000,1000,,0.040789816,,,0.091519168,0.050729352,1
Pat Roberts,0,1,02Jul2020,Spouse,SPOT,Purchase,15000,1000,,0.040789816,,,,,1
Ron Wyden,1,1,02Jul2020,Spouse,STX,Purchase,50000,15000,,0.040789816,,,,,4.0599999
Ron Wyden,1,1,02Jul2020,Spouse,AMZN,Purchase,50000,15000,,0.040789816,,,,,4.0599999
Pat Roberts,0,1,01Jul2020,Spouse,BYND,Purchase,15000,1000,,0.049210286,,,,,1
Thomas Carper,1,1,01Jul2020,Spouse,--,Sale,15000,1000,,0.049210286,,,,,1
Rick Scott,0,1,01Jul2020,Self,--,Purchase,250000,100000,,0.049210286,,,,,21.879999
Rick Scott,0,1,01Jul2020,Spouse,--,Purchase,500000,250000,,0.049210286,,,,,31.25
Richard Blumenthal,1,1,01Jul2020,,,,,,,0.049210286,,,,,
Pat Roberts,0,1,30Jun2020,Spouse,BA,Purchase,15000,1000,,0.039601364,,,,,1
Pat Roberts,0,1,30Jun2020,Spouse,AAL,Purchase,15000,1000,,0.039601364,,,,,1
Ron Wyden,1,1,30Jun2020,Spouse,AMZN,Purchase,50000,15000,,0.039601364,,,,,4.0599999
James Inhofe,0,1,29Jun2020,Self,BAM,Sale,15000,1000,,0.063390598,,,0.033098376,-0.030292222,1
Pat Roberts,0,1,26Jun2020,Spouse,AMZN,Purchase,15000,1000,,0.070588235,,,,,1
Ron Wyden,1,1,26Jun2020,Spouse,AAPL,Purchase,50000,15000,,0.070588235,,,,,4.0599999
Ron Wyden,1,1,26Jun2020,Spouse,AMZN,Purchase,50000,15000,,0.070588235,,,,,4.0599999
Ron Wyden,1,1,26Jun2020,Spouse,MSFT,Purchase,50000,15000,,0.070588235,,,,,4.0599999
Ron Wyden,1,1,26Jun2020,Spouse,NFLX,Purchase,50000,15000,,0.070588235,,,,,4.0599999
Ron Wyden,1,1,26Jun2020,Spouse,NVDA,Purchase,50000,15000,,0.070588235,,,,,4.0599999
Shelley Capito,0,0,25Jun2020,Spouse,WFC,Purchase,50000,15000,,0.052930306,,,,,4.0599999
Ron Wyden,1,1,24Jun2020,Spouse,AAPL,Purchase,50000,15000,,0.07773474,,,,,4.0599999
